transaction_id,user_id,date,merchant,amount,category_detail,category_primary,payment_method,payment_media
TXN009121,USR016,2023-10-28 20:42:48,PlayStation Store,132000.0,entertainment,Wants,QRIS,DANA
TXN009122,USR055,2022-12-30 01:18:56,Tiket.com,1977500.0,travel,Wants,Credit Card,BCA
TXN009123,USR042,2023-12-19 13:19:36,Traveloka,2140000.0,travel,Wants,Credit Card,BRI
TXN009124,USR023,2024-07-09 21:18:47,Apotek K24,189000.0,health,Needs,Transfer,Jenius
TXN009125,USR054,2024-07-12 11:49:14,Lazada,194500.0,shopping,Wants,Transfer,Mandiri
TXN009126,USR002,2024-07-13 23:10:19,Tokocrypto,514000.0,investment,Investment,QRIS,BNI
TXN009127,USR069,2023-10-22 18:06:00,Giant,241000.0,groceries,Needs,Transfer,BCA
TXN009128,USR025,2023-06-14 18:01:35,Timezone,55000.0,entertainment,Wants,QRIS,OVO
TXN009129,USR028,2023-08-17 11:30:57,Zara,251000.0,shopping,Wants,QRIS,BRI
TXN009130,USR044,2023-05-04 11:40:09,Aston Hotel,551000.0,travel,Wants,Credit Card,CIMB Niaga
TXN009131,USR038,2023-10-05 01:57:19,Notion Pro,58500.0,education,Wants,QRIS,LinkAja
TXN009132,USR009,2024-02-23 10:36:54,Mumuso,1200000.0,shopping,Wants,Transfer,ShopeePay
TXN009133,USR050,2024-09-10 03:42:53,Sociolla,471000.0,self_care,Wants,QRIS,BNI
TXN009134,USR003,2024-08-13 13:17:32,FamilyMart,107500.0,groceries,Needs,Cash,Cash
TXN009135,USR052,2023-09-12 22:54:48,Bibit,886500.0,investment,Investment,Credit Card,Standard Chartered
TXN009136,USR062,2023-01-05 06:25:49,Ajaib,1032500.0,investment,Investment,QRIS,BNI
TXN009137,USR013,2023-05-19 23:17:56,Pintu Crypto,1304500.0,investment,Investment,QRIS,DANA
TXN009138,USR035,2024-08-24 14:18:50,Giant,69000.0,groceries,Needs,Credit Card,Standard Chartered
TXN009139,USR047,2024-04-13 22:30:27,iCloud Storage,400000.0,utilities,Needs,Debit,Jenius
TXN009140,USR042,2023-01-10 21:07:09,Circle K,156500.0,groceries,Needs,Debit,Mandiri
TXN009141,USR016,2024-01-01 17:56:58,Warung,63500.0,food,Needs,Transfer,LinkAja
TXN009142,USR073,2023-06-07 02:47:13,Mixue,29000.0,food,Needs,QRIS,ShopeePay
TXN009143,USR021,2024-02-12 07:54:20,Ruangguru,308500.0,education,Wants,QRIS,OVO
TXN009144,USR021,2024-08-02 02:17:44,Fit Hub,61000.0,health,Needs,Credit Card,Citibank
TXN009145,USR045,2023-12-29 13:22:27,Maxim,56000.0,transport,Needs,Cash,Cash
TXN009146,USR028,2024-04-16 16:35:08,First Media,73000.0,utilities,Needs,Credit Card,BRI
TXN009147,USR016,2023-10-07 17:32:54,Celebrity Fitness,170500.0,health,Needs,Debit,BRI
TXN009148,USR015,2024-04-01 16:57:16,PLN Mobile,357000.0,utilities,Needs,Transfer,Jenius
TXN009149,USR035,2024-03-16 09:34:17,Waxing Center,275500.0,self_care,Wants,QRIS,Mandiri
TXN009150,USR069,2023-02-10 17:23:19,MyXL,183000.0,education,Wants,QRIS,Mandiri
TXN009151,USR048,2024-01-12 15:37:44,Guardian,99000.0,health,Needs,Debit,BTN
TXN009152,USR065,2024-12-04 06:19:00,Roblox,162500.0,entertainment,Wants,QRIS,BCA
TXN009153,USR009,2023-07-26 20:58:55,Gojek,37500.0,transport,Needs,Transfer,DANA
TXN009155,USR006,2024-11-03 21:30:26,First Media,362000.0,utilities,Needs,Debit,BNI
TXN009156,USR059,2023-08-12 09:58:33,Indomie Rebus,23500.0,food,Needs,QRIS,LinkAja
TXN009157,USR074,2024-10-14 14:52:29,Traveloka,58500.0,travel,Wants,Credit Card,BCA
TXN009158,USR057,2023-12-23 06:10:15,iCloud Storage,54500.0,utilities,Needs,Debit,BTN
TXN009159,USR041,2024-03-06 21:50:36,Kopi Kenangan,11000.0,food,Needs,QRIS,DANA
TXN009160,USR018,2024-03-02 23:30:53,Fit Hub,166500.0,health,Needs,QRIS,OVO
TXN009161,USR004,2023-01-23 02:25:17,Zenius,102500.0,education,Wants,Credit Card,BCA
TXN009162,USR067,2024-01-23 03:16:17,Microsoft 365,182000.0,education,Wants,QRIS,DANA
TXN009163,USR013,2024-11-07 02:13:07,Dufan,98500.0,entertainment,Wants,Credit Card,BRI
TXN009164,USR024,2024-04-03 19:55:49,Cult Fitness,48000.0,health,Needs,Debit,BNI
TXN009165,USR067,2023-06-29 18:46:01,The Body Shop,374000.0,self_care,Wants,Debit,Mandiri
TXN009166,USR061,2023-05-31 05:31:44,Nail Studio,464000.0,self_care,Wants,Debit,Mandiri
TXN009167,USR023,2024-10-11 01:01:59,Celebrity Fitness,464500.0,health,Needs,Debit,BCA
TXN009168,USR061,2023-07-13 07:49:05,PLN Mobile,249500.0,utilities,Needs,Transfer,ShopeePay
TXN009169,USR071,2024-08-29 21:07:29,Subway,23000.0,food,Needs,QRIS,BRI
TXN009170,USR015,2024-05-19 15:44:43,Nasi Padang,36500.0,food,Needs,Debit,Mandiri
TXN009171,USR071,2023-05-27 20:19:41,Shell,57000.0,transport,Needs,Transfer,BSI
TXN009172,USR022,2023-12-24 16:02:38,PUBG Mobile,128500.0,entertainment,Wants,Cash,Cash
TXN009173,USR071,2023-11-02 12:29:01,PDAM,195000.0,utilities,Needs,Transfer,BSI
TXN009174,USR069,2023-07-01 14:06:48,Burger King,59500.0,food,Needs,QRIS,ShopeePay
TXN009175,USR055,2024-08-21 09:59:36,Pizza Hut,94000.0,food,Needs,Credit Card,BRI
TXN009176,USR041,2024-10-14 21:30:35,Stradivarius,894500.0,shopping,Wants,QRIS,BCA
TXN009177,USR008,2024-08-12 13:13:44,Traveloka,1966000.0,travel,Wants,Debit,BCA
TXN009178,USR018,2024-08-21 05:41:19,Ayam Geprek,119000.0,food,Needs,Cash,Cash
TXN009179,USR036,2023-10-23 17:41:17,Santika Hotel,362000.0,travel,Wants,Debit,BTN
TXN009180,USR017,2023-08-06 19:09:50,Canva Pro,430000.0,education,Wants,Transfer,Jenius
TXN009181,USR072,2023-05-25 07:40:14,Adobe Creative Cloud,325500.0,education,Wants,Credit Card,CIMB Niaga
TXN009182,USR060,2023-06-20 01:40:40,SPA Reflexology,294500.0,self_care,Wants,QRIS,Mandiri
TXN009184,USR027,2023-11-28 15:10:14,Damri,15000.0,transport,Needs,QRIS,BCA
TXN009185,USR023,2024-06-03 06:29:08,Vans,377500.0,shopping,Wants,QRIS,LinkAja
TXN009186,USR002,2023-10-02 08:14:31,Zara,1053000.0,shopping,Wants,QRIS,BRI
TXN009187,USR034,2023-06-27 13:01:02,Disney+,78000.0,entertainment,Wants,QRIS,DANA
TXN009188,USR013,2024-06-14 19:13:55,Watson,136000.0,health,Needs,Debit,CIMB Niaga
TXN009189,USR002,2024-08-23 05:41:44,Pluang,539000.0,investment,Investment,Debit,BNI
TXN009190,USR021,2023-09-23 01:58:54,IndiHome,15000.0,utilities,Needs,Debit,BSI
TXN009191,USR049,2024-01-14 09:58:58,Figma,66000.0,education,Wants,QRIS,BRI
TXN009192,USR003,2023-04-27 03:45:10,Smartfren,152500.0,utilities,Needs,QRIS,LinkAja
TXN009193,USR035,2024-08-19 16:37:34,MyTelkomsel,137000.0,utilities,Needs,QRIS,ShopeePay
TXN009194,USR055,2024-06-16 00:26:51,The Body Shop,457000.0,self_care,Wants,Transfer,Mandiri
TXN009195,USR037,2023-04-11 07:12:55,Skintific,395500.0,self_care,Wants,Debit,CIMB Niaga
TXN009196,USR014,2024-04-21 07:51:35,OYO,1731000.0,travel,Wants,Debit,Jenius
TXN009197,USR070,2023-02-15 05:49:00,Geprek Bensu,105500.0,food,Needs,QRIS,BRI
TXN009198,USR032,2024-03-14 18:11:39,Scarlett Whitening,382000.0,self_care,Wants,Transfer,ShopeePay
TXN009199,USR025,2024-05-24 11:46:43,RedDoorz,713000.0,travel,Wants,Credit Card,BCA
TXN009200,USR045,2023-01-26 19:27:44,Damri,45500.0,transport,Needs,QRIS,ShopeePay
TXN009201,USR056,2024-09-29 00:26:56,Innisfree,171000.0,self_care,Wants,Debit,Mandiri
TXN009202,USR026,2023-03-19 00:28:15,Adobe Creative Cloud,70000.0,education,Wants,Transfer,CIMB Niaga
TXN009203,USR062,2023-07-13 01:33:22,Sociolla,390500.0,self_care,Wants,Transfer,LinkAja
TXN009204,USR051,2024-02-05 05:23:31,Ruangguru,478500.0,education,Wants,Transfer,BSI
TXN009205,USR025,2024-11-05 19:32:03,Prodia Lab,215500.0,health,Needs,QRIS,BCA
TXN009206,USR032,2024-03-31 00:22:57,Blue Bird,56500.0,transport,Needs,QRIS,LinkAja
TXN009207,USR071,2024-05-07 22:41:22,Google One Storage,262000.0,education,Wants,Debit,CIMB Niaga
TXN009208,USR052,2023-06-20 06:02:02,Adobe Creative Cloud,408500.0,education,Wants,Transfer,OVO
TXN009209,USR045,2024-10-26 21:12:22,Ventela,732500.0,shopping,Wants,QRIS,LinkAja
TXN009210,USR028,2024-06-10 18:55:12,Zalora,233000.0,shopping,Wants,QRIS,BNI
TXN009211,USR026,2023-10-08 14:18:54,Tiket.com,1935500.0,travel,Wants,Transfer,DANA
TXN009212,USR031,2023-04-05 21:06:00,Gorengan,100500.0,food,Needs,Debit,Jenius
TXN009213,USR010,2023-03-11 03:52:05,Kimia Farma,204500.0,health,Needs,Credit Card,BNI
TXN009214,USR017,2023-06-24 01:32:05,Ranch Market,233000.0,groceries,Needs,QRIS,BCA
TXN009215,USR012,2024-06-17 11:43:01,Nike,249000.0,shopping,Wants,Credit Card,Mandiri
TXN009216,USR073,2023-05-29 06:01:07,Tabungan BRI,1385500.0,investment,Investment,Transfer,BNI
TXN009217,USR040,2024-10-29 07:36:48,Google One Storage,355500.0,education,Wants,Transfer,ShopeePay
TXN009218,USR026,2024-08-14 10:55:18,Blue Bird,17500.0,transport,Needs,QRIS,DANA
TXN009219,USR012,2024-06-08 09:38:02,Citilink,1892000.0,travel,Wants,Debit,Mandiri
TXN009220,USR037,2023-06-28 13:50:40,iCloud Storage,251500.0,utilities,Needs,QRIS,Mandiri
TXN009221,USR048,2023-10-18 14:21:11,Giant,44500.0,groceries,Needs,Cash,Cash
TXN009222,USR007,2024-07-28 12:53:00,Alodokter,592000.0,health,Needs,Credit Card,BCA
TXN009223,USR002,2024-07-26 04:01:00,Adidas,968500.0,shopping,Wants,Credit Card,Standard Chartered
TXN009224,USR033,2024-05-04 20:03:22,KAI Kereta Api,2039000.0,travel,Wants,Cash,Cash
TXN009225,USR057,2023-05-25 08:54:49,Dunkin Donuts,68000.0,food,Needs,QRIS,LinkAja
TXN009226,USR002,2024-10-11 09:56:44,Airbnb,878500.0,travel,Wants,Credit Card,Mandiri
TXN009227,USR010,2024-03-29 14:22:54,Indodax,1178000.0,investment,Investment,Transfer,Gopay
TXN009228,USR072,2023-12-22 05:50:40,CGV Cinemas,78000.0,entertainment,Wants,Transfer,LinkAja
TXN009229,USR044,2023-09-09 02:38:59,Mobile Legends,32500.0,entertainment,Wants,QRIS,BCA
TXN009230,USR030,2024-10-06 21:29:30,Matahari,658500.0,shopping,Wants,Credit Card,Citibank
TXN009231,USR002,2023-10-23 03:09:11,Adobe Creative Cloud,122000.0,education,Wants,Debit,BRI
TXN009232,USR063,2023-12-25 09:31:20,IndiHome,203000.0,utilities,Needs,Transfer,DANA
TXN009233,USR025,2023-09-21 19:51:56,Coursera,240000.0,education,Wants,Transfer,Gopay
TXN009234,USR037,2024-01-05 03:32:38,Watson,520500.0,health,Needs,Credit Card,BNI
TXN009235,USR019,2023-08-29 19:02:54,Prodia Lab,354000.0,health,Needs,Debit,BNI
TXN009237,USR024,2024-06-02 01:45:41,SPA Reflexology,474500.0,self_care,Wants,Cash,Cash
TXN009238,USR063,2023-10-02 08:33:45,Dicoding,221000.0,education,Wants,Debit,BCA
TXN009239,USR041,2024-08-10 21:54:36,Hypermart,32500.0,groceries,Needs,Credit Card,Mandiri
TXN009240,USR053,2023-11-02 12:52:37,OYO,1068000.0,travel,Wants,Credit Card,Mandiri
TXN009241,USR036,2024-06-02 01:37:44,Celebrity Fitness,359500.0,health,Needs,Credit Card,BNI
TXN009242,USR067,2023-08-30 13:38:32,New Balance,883000.0,shopping,Wants,Credit Card,Mandiri
TXN009243,USR028,2023-03-19 04:24:34,PLN Mobile,351000.0,utilities,Needs,Cash,Cash
TXN009244,USR073,2023-11-10 09:37:43,Steam,156500.0,entertainment,Wants,Transfer,Jenius
TXN009245,USR014,2024-03-25 13:33:16,Miniso,981000.0,shopping,Wants,Credit Card,Standard Chartered
TXN009246,USR053,2024-01-13 22:40:28,Traveloka,2447500.0,travel,Wants,Credit Card,BCA
TXN009247,USR061,2023-04-16 12:51:58,Pertamina,69500.0,transport,Needs,QRIS,Mandiri
TXN009248,USR072,2024-08-28 11:56:02,New Balance,614000.0,shopping,Wants,Debit,CIMB Niaga
TXN009249,USR074,2023-02-13 15:56:08,Lotte Mart,184000.0,groceries,Needs,Debit,CIMB Niaga
TXN009250,USR023,2023-06-19 03:17:29,MyXL,161000.0,utilities,Needs,Credit Card,CIMB Niaga
TXN009252,USR044,2023-05-28 04:54:40,Superindo,37500.0,groceries,Needs,Debit,BTN
TXN009253,USR006,2024-05-31 10:31:07,Geprek Bensu,112500.0,food,Needs,QRIS,OVO
TXN009254,USR014,2024-02-11 23:05:57,AirAsia,1251500.0,travel,Wants,Cash,Cash
TXN009255,USR006,2024-11-09 15:05:11,Santika Hotel,2403500.0,travel,Wants,Transfer,Jenius
TXN009256,USR075,2024-04-05 20:46:24,Lotte Mart,313000.0,groceries,Needs,Debit,BRI
TXN009257,USR048,2024-12-27 00:02:53,Lawson,239500.0,groceries,Needs,QRIS,BRI
TXN009258,USR065,2023-12-04 02:43:02,Tiket.com,469500.0,travel,Wants,Transfer,OVO
TXN009259,USR012,2023-09-07 15:47:01,First Media,253000.0,utilities,Needs,Credit Card,BRI
TXN009260,USR029,2024-07-06 07:56:36,Shopee,256500.0,shopping,Wants,Debit,CIMB Niaga
TXN009261,USR014,2024-08-28 00:18:29,Koi Bubble Tea,35000.0,food,Needs,Debit,CIMB Niaga
TXN009262,USR040,2024-11-24 13:21:29,Damri,44500.0,transport,Needs,Transfer,LinkAja
TXN009263,USR038,2023-05-09 04:12:23,Pertamina,39000.0,transport,Needs,Cash,Cash
TXN009264,USR011,2024-09-25 04:31:14,FamilyMart,162500.0,groceries,Needs,QRIS,BNI
TXN009265,USR071,2024-08-17 21:14:13,Tokocrypto,1241000.0,investment,Investment,Transfer,CIMB Niaga
TXN009266,USR015,2024-05-31 11:55:04,The Body Shop,116500.0,self_care,Wants,Cash,Cash
TXN009267,USR069,2023-01-04 20:34:59,Indodax,1895500.0,investment,Investment,QRIS,LinkAja
TXN009268,USR041,2024-06-20 09:46:34,Tiket.com,1197500.0,travel,Wants,QRIS,BNI
TXN009269,USR075,2023-01-28 03:53:10,IndiHome,114500.0,utilities,Needs,Debit,BNI
TXN009270,USR037,2023-08-02 11:02:53,Aston Hotel,2468500.0,travel,Wants,Credit Card,Citibank
TXN009271,USR024,2023-08-18 21:05:56,Carrefour,126500.0,groceries,Needs,Debit,BCA
TXN009272,USR054,2024-10-10 17:33:41,Alodokter,519500.0,health,Needs,Debit,BTN
TXN009273,USR069,2024-09-27 17:29:41,Bibit,721500.0,investment,Investment,Transfer,BSI
TXN009274,USR010,2023-09-22 05:21:39,Gorengan,52500.0,food,Needs,Debit,BTN
TXN009275,USR071,2024-09-07 21:15:06,SPA Reflexology,294000.0,self_care,Wants,Debit,BNI
TXN009276,USR066,2023-02-27 05:37:57,Lion Air,1611000.0,travel,Wants,QRIS,Gopay
TXN009277,USR038,2023-12-01 13:55:20,Traveloka,1350000.0,travel,Wants,Transfer,BRI
TXN009278,USR018,2023-11-03 09:40:00,Xbox Game Pass,189500.0,entertainment,Wants,Debit,BSI
TXN009279,USR008,2023-10-14 22:01:45,iPot,1015500.0,investment,Investment,QRIS,BRI
TXN009280,USR004,2024-11-09 00:33:55,Genshin Impact,121000.0,entertainment,Wants,QRIS,DANA
TXN009281,USR035,2023-12-19 16:26:44,Adobe Creative Cloud,180000.0,education,Wants,Transfer,BCA
TXN009282,USR047,2024-05-22 10:43:40,Gong Cha,100000.0,food,Needs,QRIS,OVO
TXN009283,USR026,2024-05-18 21:26:38,Fit Hub,42000.0,health,Needs,Transfer,Jenius
TXN009284,USR043,2024-06-14 07:46:50,Dicoding,422500.0,education,Wants,QRIS,Mandiri
TXN009285,USR031,2023-07-30 21:25:58,Hypermart,249000.0,groceries,Needs,Debit,CIMB Niaga
TXN009286,USR004,2024-08-10 06:57:29,Lawson,188500.0,groceries,Needs,Credit Card,Standard Chartered
TXN009287,USR049,2023-11-27 09:14:30,Klinik Pratama,76000.0,health,Needs,QRIS,ShopeePay
TXN009288,USR052,2024-04-01 14:22:47,Adidas,119000.0,shopping,Wants,Credit Card,BCA
TXN009289,USR002,2024-10-18 21:23:28,First Media,384000.0,utilities,Needs,Debit,Jenius
TXN009290,USR003,2023-10-12 06:25:05,KFC,113000.0,food,Needs,Transfer,OVO
TXN009291,USR021,2024-09-02 22:50:28,PDAM,25500.0,utilities,Needs,Debit,BTN
TXN009292,USR019,2023-09-20 18:30:36,Udemy,40000.0,education,Wants,Transfer,DANA
TXN009293,USR030,2024-08-21 22:56:56,Ranch Market,167000.0,groceries,Needs,QRIS,BCA
TXN009294,USR004,2024-12-23 02:46:52,Pertamina,30500.0,transport,Needs,QRIS,Gopay
TXN009295,USR025,2023-01-05 03:46:46,Mixue,111000.0,food,Needs,QRIS,ShopeePay
TXN009296,USR020,2024-03-14 15:33:12,Carrefour,189000.0,groceries,Needs,Cash,Cash
TXN009297,USR070,2024-07-30 00:12:42,Emina Cosmetics,448500.0,self_care,Wants,QRIS,BNI
TXN009298,USR028,2024-11-20 08:56:24,MyXL,153500.0,travel,Wants,Credit Card,BCA
TXN009299,USR055,2023-01-29 03:49:35,Mie Gacoan,67000.0,food,Needs,Credit Card,Mandiri
TXN009300,USR023,2024-10-03 14:48:54,Sociolla,456000.0,self_care,Wants,Credit Card,BNI
TXN009301,USR055,2024-02-18 08:03:43,MyXL,1200000.0,investment,Investment,QRIS,BRI
TXN009303,USR042,2024-07-04 13:37:39,Warteg,102000.0,food,Needs,Credit Card,Standard Chartered
TXN009304,USR057,2023-08-05 17:27:33,Udemy,396000.0,education,Wants,Transfer,Jenius
TXN009305,USR025,2022-12-29 13:02:34,Kopi Kenangan,71000.0,food,Needs,QRIS,Gopay
TXN009306,USR028,2023-02-16 04:23:29,TikTok Shop,295500.0,shopping,Wants,Transfer,LinkAja
TXN009307,USR070,2023-12-19 01:36:56,Wardah,257500.0,self_care,Wants,Credit Card,Mandiri
TXN009308,USR013,2024-07-28 21:59:00,KAI Kereta Api,1453500.0,travel,Wants,Credit Card,CIMB Niaga
TXN009309,USR055,2024-11-07 16:02:56,Maxim,60000.0,transport,Needs,QRIS,OVO
TXN009310,USR008,2024-12-10 06:27:24,IndiHome,184500.0,utilities,Needs,Cash,Cash
TXN009311,USR015,2023-11-11 03:01:23,Halodoc,390500.0,health,Needs,Transfer,Gopay
TXN009312,USR024,2024-05-26 07:25:47,Somethinc,51500.0,self_care,Wants,Debit,BCA
TXN009313,USR018,2024-07-04 22:26:46,Netflix,188500.0,entertainment,Wants,Transfer,CIMB Niaga
TXN009314,USR038,2023-09-30 19:22:00,Adobe Creative Cloud,279000.0,education,Wants,Credit Card,CIMB Niaga
TXN009315,USR033,2024-10-13 09:47:44,Matahari,629500.0,shopping,Wants,Transfer,BCA
TXN009316,USR006,2024-09-01 07:49:40,KFC,40000.0,food,Needs,Debit,BTN
TXN009317,USR003,2024-01-07 06:42:16,Cotton On,277000.0,shopping,Wants,Debit,BSI
TXN009318,USR061,2023-03-11 07:07:24,Skintific,71000.0,self_care,Wants,Transfer,Gopay
TXN009319,USR019,2023-09-09 14:28:01,Barbershop,52000.0,self_care,Wants,Transfer,Jenius
TXN009321,USR045,2024-06-29 20:21:03,Udemy,497000.0,education,Wants,Transfer,BCA
TXN009322,USR053,2024-07-30 12:20:53,MyTelkomsel,37500.0,utilities,Needs,Transfer,DANA
TXN009323,USR022,2024-02-05 14:33:01,iCloud Storage,81500.0,utilities,Needs,Debit,Jenius
TXN009324,USR052,2023-04-28 01:08:08,Roblox,138500.0,entertainment,Wants,Credit Card,BNI
TXN009325,USR004,2024-08-13 18:38:21,Tiket.com,2429500.0,travel,Wants,Credit Card,Mandiri
TXN009326,USR072,2024-01-09 18:54:25,Warteg,115000.0,food,Needs,QRIS,ShopeePay
TXN009327,USR052,2023-11-11 13:39:12,MyPertamina,25500.0,transport,Needs,Transfer,Gopay
TXN009328,USR029,2023-06-15 12:00:08,Starbucks,31000.0,food,Needs,Transfer,ShopeePay
TXN009329,USR047,2023-01-26 21:06:38,MyXL,342000.0,utilities,Needs,Transfer,Gopay
TXN009330,USR060,2023-08-13 09:48:00,Adidas,435500.0,shopping,Wants,QRIS,BRI
TXN009331,USR062,2024-05-18 01:19:59,Sociolla,76500.0,self_care,Wants,QRIS,ShopeePay
TXN009332,USR057,2024-02-12 02:45:26,OYO,1819500.0,travel,Wants,QRIS,BCA
TXN009333,USR007,2023-08-04 05:07:22,Damri,50500.0,transport,Needs,Credit Card,BRI
TXN009334,USR024,2023-02-20 19:18:06,Kimia Farma,590000.0,health,Needs,Transfer,BSI
TXN009335,USR025,2024-05-15 18:43:33,Indomaret Point,133000.0,groceries,Needs,QRIS,BNI
TXN009336,USR004,2023-05-21 18:36:37,Google One Storage,215500.0,education,Wants,Transfer,CIMB Niaga
TXN009337,USR044,2024-08-28 12:05:49,The Body Shop,500000.0,self_care,Wants,Cash,Cash
TXN009338,USR067,2024-12-31 18:38:00,iPot,813000.0,investment,Investment,QRIS,LinkAja
TXN009339,USR023,2024-09-29 00:57:17,Skill Academy,169000.0,education,Wants,Transfer,BNI
TXN009340,USR005,2024-10-26 11:00:33,Teh Tarik Poci,12000.0,food,Needs,QRIS,OVO
TXN009341,USR037,2023-06-03 07:45:55,Google One Storage,190500.0,education,Wants,Debit,CIMB Niaga
TXN009342,USR031,2024-01-14 10:23:54,Mixue,91500.0,food,Needs,QRIS,DANA
TXN009343,USR069,2023-10-20 11:57:25,Google One Storage,216000.0,education,Wants,Transfer,BCA
TXN009344,USR028,2024-11-27 03:31:04,Koi Bubble Tea,8500.0,food,Needs,Cash,Cash
TXN009345,USR007,2023-06-10 07:55:48,Bath & Body Works,430000.0,self_care,Wants,QRIS,Mandiri
TXN009346,USR038,2024-06-18 11:17:44,Pintu Crypto,1203500.0,investment,Investment,Transfer,BRI
TXN009347,USR023,2024-04-25 12:52:26,Notion Pro,405500.0,education,Wants,Transfer,Gopay
TXN009348,USR021,2023-07-29 06:21:21,KRL Commuter,5500.0,transport,Needs,QRIS,BNI
TXN009349,USR018,2024-02-28 16:04:48,Ventela,1183500.0,shopping,Wants,QRIS,DANA
TXN009350,USR038,2024-10-21 20:04:00,Carrefour,179500.0,groceries,Needs,Debit,BTN
TXN009351,USR063,2023-12-28 21:36:12,Smartfren,270000.0,utilities,Needs,QRIS,ShopeePay
TXN009352,USR012,2024-09-25 13:35:41,Google One Storage,408500.0,education,Wants,Transfer,BNI
TXN009353,USR059,2023-01-21 22:46:11,Nail Studio,299500.0,self_care,Wants,Transfer,BCA
TXN009354,USR023,2023-07-20 15:42:51,MyTelkomsel,374000.0,utilities,Needs,QRIS,ShopeePay
TXN009355,USR028,2023-09-21 13:00:41,Giant,57000.0,groceries,Needs,QRIS,Mandiri
TXN009356,USR074,2024-07-24 07:04:42,Mumuso,450500.0,shopping,Wants,Credit Card,Mandiri
TXN009357,USR037,2024-09-03 16:55:17,Skintific,241500.0,self_care,Wants,Credit Card,Standard Chartered
TXN009358,USR035,2023-01-03 22:16:53,PLN Mobile,83500.0,utilities,Needs,Transfer,ShopeePay
TXN009359,USR030,2024-09-21 23:03:57,Biznet,303500.0,utilities,Needs,Transfer,BCA
TXN009360,USR072,2024-09-02 09:57:43,Indomaret,253500.0,groceries,Needs,QRIS,Mandiri
TXN009361,USR043,2023-02-22 06:35:02,CFC,87500.0,food,Needs,Transfer,BNI
TXN009362,USR027,2023-03-29 07:10:19,Traveloka,424000.0,travel,Wants,Transfer,DANA
TXN009363,USR045,2024-11-17 20:33:52,Blue Bird,73000.0,transport,Needs,QRIS,Gopay
TXN009364,USR051,2023-08-05 16:16:11,Scarlett Whitening,467000.0,self_care,Wants,QRIS,Gopay
TXN009365,USR047,2023-02-22 04:15:45,Parkir Mall,58000.0,transport,Needs,QRIS,ShopeePay
TXN009366,USR053,2023-09-10 08:11:12,Dufan,102500.0,entertainment,Wants,Transfer,ShopeePay
TXN009368,USR019,2023-03-25 03:29:56,Ranch Market,26500.0,groceries,Needs,Debit,BCA
TXN009369,USR032,2023-12-19 18:50:25,Pizza Hut,35000.0,food,Needs,QRIS,Mandiri
TXN009370,USR002,2024-09-27 11:36:50,Pull & Bear,557000.0,shopping,Wants,QRIS,DANA
TXN009371,USR004,2023-12-31 04:48:51,OYO,281000.0,travel,Wants,Debit,BNI
TXN009372,USR050,2023-01-17 13:32:32,SPA Reflexology,329500.0,self_care,Wants,Credit Card,BRI
TXN009373,USR045,2023-12-20 11:32:34,MyTelkomsel,74500.0,utilities,Needs,Transfer,Jenius
TXN009374,USR068,2023-12-12 09:36:14,Miniso,740000.0,shopping,Wants,Credit Card,Standard Chartered
TXN009375,USR057,2024-05-17 03:42:06,Stockbit,280000.0,investment,Investment,Transfer,Mandiri
TXN009376,USR067,2023-06-11 19:23:00,Disney+,45000.0,entertainment,Wants,Debit,Mandiri
TXN009377,USR025,2023-02-25 16:44:01,XXI Cinema,84000.0,entertainment,Wants,Transfer,BRI
TXN009378,USR011,2023-09-09 00:36:20,Coursera,88000.0,education,Wants,Debit,BCA
TXN009379,USR072,2024-10-21 14:50:00,Janji Jiwa,95000.0,food,Needs,Debit,BSI
TXN009380,USR058,2023-09-08 16:44:13,Figma,256500.0,education,Wants,QRIS,LinkAja
TXN009381,USR004,2024-09-02 18:31:15,Circle K,37500.0,groceries,Needs,QRIS,BCA
TXN009382,USR035,2024-06-05 02:28:05,Celebrity Fitness,259500.0,health,Needs,Credit Card,BCA
TXN009383,USR028,2023-01-14 03:36:52,Tokopedia,938000.0,shopping,Wants,Transfer,BCA
TXN009384,USR022,2023-08-30 10:00:28,Prodia Lab,233000.0,health,Needs,Transfer,BRI
TXN009385,USR011,2024-03-09 05:41:14,Koi Bubble Tea,101000.0,food,Needs,QRIS,ShopeePay
